Data;Docum;Serie;Nr. BO;Armazem;Deposito Entrada;Deposito Saida;Item;Descricao;Unidade;Mapa;Cod. Operacao;Tipo Operacao;Tipo Mov;Entrada Inteiras;Entrada Avulsas;Usuario;Hora;Responsabilidade;Número do documento SAP;Número do controle;Filial Origem;Transportadora;Fabrica;Histórico/Motivo;Area Arm.;Turno;Conferente;Op. Emp.;Ajudante;Prest. Serv.;Preço Médio;Preço Total;Motivo;Dt. Validade;Lote;
01/04/2026;000289318;.  ;115126       ;01;20;00;00042069;PALETE MADEIRA,1,05 M;pc  ;566685;651;+;020;         22;00;WMS         ;13:57;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209723660 NF: 001070881/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289318;.  ;115126       ;01;20;00;00101490;BARRIL CHOPP,50L,    ;un  ;566685;651;+;020;        135;00;WMS         ;13:57;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209723660 NF: 001070881/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289318;.  ;115126       ;01;20;00;00104195;PALETE MADEIRA,1,00 M;pc  ;566685;651;+;020;         17;00;WMS         ;13:57;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209723660 NF: 001070881/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289318;.  ;115126       ;01;20;00;00188005;GARRAFEIRA PLAST,12 G;un  ;566685;651;+;020;      1.100;00;WMS         ;13:57;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209723660 NF: 001070881/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289318;.  ;115126       ;01;20;00;00188006;GFA VIDRO 1L,AMBAR,RE;un  ;566685;651;+;020;     13.200;00;WMS         ;13:57;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209723660 NF: 001070881/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289319;.  ;115125       ;01;20;00;00001388;SKOL GFA VD 1L 2,99  ;Dz  ;566693;651;+;020;        250;00;WMS         ;18:55;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209731312 NF: 000322898/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289319;.  ;115125       ;01;20;00;00009083;SKOL LT 473ML SH C/12;cx  ;566693;651;+;020;      3.740;00;WMS         ;18:55;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209731312 NF: 000322898/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289319;.  ;115125       ;01;20;00;00010530;ANTARCTICA SUBZERO GF;Dz  ;566693;651;+;020;        250;00;WMS         ;18:55;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209731312 NF: 000322898/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289319;.  ;115125       ;01;20;00;00042069;PALETE MADEIRA,1,05 M;pc  ;566693;651;+;020;         10;00;WMS         ;18:55;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209731312 NF: 000322898/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289319;.  ;115125       ;01;20;00;00104195;PALETE MADEIRA,1,00 M;pc  ;566693;651;+;020;         17;00;WMS         ;18:55;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209731312 NF: 000322898/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289319;.  ;115125       ;01;20;00;00188005;GARRAFEIRA PLAST,12 G;un  ;566693;651;+;020;        500;00;WMS         ;18:55;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209731312 NF: 000322898/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289319;.  ;115125       ;01;20;00;00188006;GFA VIDRO 1L,AMBAR,RE;un  ;566693;651;+;020;      6.000;00;WMS         ;18:55;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209731312 NF: 000322898/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00001743;ANTARCTICA PILSEN GFA;Dz  ;566694;651;+;020;        400;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00002008;ANTARCTICA SUBZERO LA;cx  ;566694;651;+;020;        286;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
01/04/2026;000289320;.  ;115127       ;01;20;00;00009083;SKOL LT 473ML SH C/12;cx  ;566694;651;+;020;        880;00;WMS         ;19:04;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209740038 NF: 000322942/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
